Worker_ID;Birth_Year;Gender;Start_Date_Employment;Job_Type;Year;Days_Sickness_Per_Year;Days_Holiday_Per_Year;Frequency_Sick(Days);Frequency_Holiday(Days);Job_Contract;Shift_Work
W1531;1974;Female;2006-10-22;Produktion;2019;0;24;4;3;Full-time;No
W1531;1974;Female;2006-10-22;Produktion;2020;0;30;2;2;Full-time;No
W1531;1974;Female;2006-10-22;Produktion;2021;13;25;5;3;Full-time;No
W1531;1974;Female;2006-10-22;Produktion;2022;10;28;4;3;Full-time;No
W1531;1974;Female;2006-10-22;Produktion;2023;15;21;5;2;Full-time;No
W1531;1974;Female;2006-10-22;Produktion;2024;3;30;4;2;Full-time;No
W1531;1974;Female;2006-10-22;Produktion;2025;15;24;2;2;Full-time;No
W1532;1989;Female;2018-08-09;Produktion;2018;8;23;4;1;Full-time;No
W1532;1989;Female;2018-08-09;Produktion;2019;4;26;1;3;Full-time;No
W1532;1989;Female;2018-08-09;Produktion;2020;0;19;2;1;Full-time;No
W1532;1989;Female;2018-08-09;Produktion;2021;11;23;2;1;Full-time;No
W1532;1989;Female;2018-08-09;Produktion;2022;1;27;4;1;Full-time;No
W1532;1989;Female;2018-08-09;Produktion;2023;0;29;0;1;Full-time;No
W1532;1989;Female;2018-08-09;Produktion;2024;22;22;2;2;Full-time;No
W1532;1989;Female;2018-08-09;Produktion;2025;0;28;5;3;Full-time;No
W1533;1990;Female;2021-01-25;Verwaltung;2021;0;31;5;3;Full-time;No
W1533;1990;Female;2021-01-25;Verwaltung;2022;12;25;4;3;Full-time;No
W1533;1990;Female;2021-01-25;Verwaltung;2023;28;23;4;3;Full-time;No
W1533;1990;Female;2021-01-25;Verwaltung;2024;13;25;5;3;Full-time;No
W1533;1990;Female;2021-01-25;Verwaltung;2025;10;30;4;2;Full-time;No
W1534;1995;Male;2018-07-14;Logistik;2018;10;24;2;2;Full-time;No
W1534;1995;Male;2018-07-14;Logistik;2019;21;22;5;3;Full-time;No
W1534;1995;Male;2018-07-14;Logistik;2020;8;27;1;2;Full-time;No
W1534;1995;Male;2018-07-14;Logistik;2021;14;27;0;2;Full-time;No
W1534;1995;Male;2018-07-14;Logistik;2022;19;31;2;2;Full-time;No
W1534;1995;Male;2018-07-14;Logistik;2023;6;28;1;3;Full-time;No
W1534;1995;Male;2018-07-14;Logistik;2024;15;30;2;3;Full-time;No
W1534;1995;Male;2018-07-14;Logistik;2025;14;25;0;3;Full-time;No
W1535;1986;Female;2014-05-02;IT;2014;15;23;1;3;Full-time;No
W1535;1986;Female;2014-05-02;IT;2015;8;23;4;2;Full-time;No
W1535;1986;Female;2014-05-02;IT;2016;7;17;1;1;Full-time;No
W1535;1986;Female;2014-05-02;IT;2017;20;31;3;3;Full-time;No
W1535;1986;Female;2014-05-02;IT;2018;14;17;4;3;Full-time;No
W1535;1986;Female;2014-05-02;IT;2019;19;27;5;1;Full-time;No
W1535;1986;Female;2014-05-02;IT;2020;10;25;1;1;Full-time;No
W1535;1986;Female;2014-05-02;IT;2021;1;28;4;3;Full-time;No
W1535;1986;Female;2014-05-02;IT;2022;0;29;5;3;Full-time;No
W1535;1986;Female;2014-05-02;IT;2023;16;35;0;2;Full-time;No
W1535;1986;Female;2014-05-02;IT;2024;6;30;2;2;Full-time;No
W1535;1986;Female;2014-05-02;IT;2025;14;27;3;2;Full-time;No
W1536;1962;Female;2020-01-19;Verwaltung;2020;17;26;1;2;Part-time;No
W1536;1962;Female;2020-01-19;Verwaltung;2021;6;17;5;3;Part-time;No
W1536;1962;Female;2020-01-19;Verwaltung;2022;21;21;0;3;Part-time;No
W1536;1962;Female;2020-01-19;Verwaltung;2023;12;28;0;1;Part-time;No
W1536;1962;Female;2020-01-19;Verwaltung;2024;9;27;0;2;Part-time;No
W1536;1962;Female;2020-01-19;Verwaltung;2025;29;34;2;2;Part-time;No
W1537;1961;Female;2012-09-21;Produktion;2012;13;24;5;1;Full-time;No
W1537;1961;Female;2012-09-21;Produktion;2013;11;29;5;1;Full-time;No
W1537;1961;Female;2012-09-21;Produktion;2014;0;26;1;3;Full-time;No
W1537;1961;Female;2012-09-21;Produktion;2015;7;28;2;1;Full-time;No
W1537;1961;Female;2012-09-21;Produktion;2016;4;25;4;2;Full-time;No
W1537;1961;Female;2012-09-21;Produktion;2017;19;29;5;1;Full-time;No
W1537;1961;Female;2012-09-21;Produktion;2018;16;32;4;2;Full-time;No
W1537;1961;Female;2012-09-21;Produktion;2019;24;28;2;1;Full-time;No
W1537;1961;Female;2012-09-21;Produktion;2020;6;22;1;1;Full-time;No
W1537;1961;Female;2012-09-21;Produktion;2021;14;27;4;2;Full-time;No
W1537;1961;Female;2012-09-21;Produktion;2022;16;24;0;3;Full-time;No
W1537;1961;Female;2012-09-21;Produktion;2023;8;22;2;1;Full-time;No
W1537;1961;Female;2012-09-21;Produktion;2024;14;28;2;1;Full-time;No
W1537;1961;Female;2012-09-21;Produktion;2025;1;28;2;1;Full-time;No
W1538;1981;Male;2022-10-07;Verwaltung;2022;12;28;4;2;Full-time;No
W1538;1981;Male;2022-10-07;Verwaltung;2023;17;30;5;1;Full-time;No
W1538;1981;Male;2022-10-07;Verwaltung;2024;14;24;2;2;Full-time;No
W1538;1981;Male;2022-10-07;Verwaltung;2025;12;29;3;2;Full-time;No
W1539;1983;Female;2014-07-05;Produktion;2014;8;26;0;3;Full-time;No
W1539;1983;Female;2014-07-05;Produktion;2015;0;28;1;2;Full-time;No
W1539;1983;Female;2014-07-05;Produktion;2016;16;36;1;1;Full-time;No
W1539;1983;Female;2014-07-05;Produktion;2017;2;27;4;2;Full-time;No
W1539;1983;Female;2014-07-05;Produktion;2018;20;21;5;2;Full-time;No
W1539;1983;Female;2014-07-05;Produktion;2019;10;29;3;3;Full-time;No
W1539;1983;Female;2014-07-05;Produktion;2020;19;31;5;1;Full-time;No
W1539;1983;Female;2014-07-05;Produktion;2021;24;32;4;1;Full-time;No
W1539;1983;Female;2014-07-05;Produktion;2022;13;36;4;2;Full-time;No
W1539;1983;Female;2014-07-05;Produktion;2023;18;22;2;2;Full-time;No
W1539;1983;Female;2014-07-05;Produktion;2024;8;29;1;1;Full-time;No
W1539;1983;Female;2014-07-05;Produktion;2025;29;31;1;1;Full-time;No
W1540;1993;Male;2015-01-12;Verwaltung;2015;23;28;4;1;Full-time;No
W1540;1993;Male;2015-01-12;Verwaltung;2016;9;30;2;1;Full-time;No
W1540;1993;Male;2015-01-12;Verwaltung;2017;14;24;5;1;Full-time;No
W1540;1993;Male;2015-01-12;Verwaltung;2018;20;31;1;3;Full-time;No
W1540;1993;Male;2015-01-12;Verwaltung;2019;26;33;4;1;Full-time;No
W1540;1993;Male;2015-01-12;Verwaltung;2020;31;21;0;3;Full-time;No
W1540;1993;Male;2015-01-12;Verwaltung;2021;9;23;4;2;Full-time;No
W1540;1993;Male;2015-01-12;Verwaltung;2022;25;31;4;1;Full-time;No
W1540;1993;Male;2015-01-12;Verwaltung;2023;5;30;4;2;Full-time;No
W1540;1993;Male;2015-01-12;Verwaltung;2024;25;30;2;1;Full-time;No
W1540;1993;Male;2015-01-12;Verwaltung;2025;8;32;5;1;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2005;13;28;5;1;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2006;4;30;3;2;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2007;2;31;0;3;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2008;0;30;2;3;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2009;11;27;3;2;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2010;18;28;3;2;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2011;4;21;2;3;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2012;22;28;2;1;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2013;30;21;0;2;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2014;17;25;0;3;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2015;0;31;3;3;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2016;8;30;5;1;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2017;0;24;4;1;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2018;11;25;1;1;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2019;8;34;5;1;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2020;17;31;4;3;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2021;15;33;4;1;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2022;13;31;0;1;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2023;7;25;2;3;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2024;21;23;4;2;Full-time;No
W1541;1966;Female;2005-10-18;Technik;2025;6;31;0;1;Full-time;No
W1542;1974;Female;2016-12-15;Pflege;2016;25;35;1;1;Full-time;Yes
W1542;1974;Female;2016-12-15;Pflege;2017;5;30;2;3;Full-time;Yes
W1542;1974;Female;2016-12-15;Pflege;2018;26;32;5;1;Full-time;Yes
W1542;1974;Female;2016-12-15;Pflege;2019;34;23;0;1;Full-time;Yes
W1542;1974;Female;2016-12-15;Pflege;2020;29;29;3;2;Full-time;Yes
W1542;1974;Female;2016-12-15;Pflege;2021;16;29;2;2;Full-time;Yes
W1542;1974;Female;2016-12-15;Pflege;2022;23;26;5;2;Full-time;Yes
W1542;1974;Female;2016-12-15;Pflege;2023;2;37;3;3;Full-time;Yes
W1542;1974;Female;2016-12-15;Pflege;2024;25;29;3;3;Full-time;Yes
W1542;1974;Female;2016-12-15;Pflege;2025;20;21;2;2;Full-time;Yes
W1543;1998;Female;2021-08-26;Produktion;2021;7;29;5;3;Full-time;No
W1543;1998;Female;2021-08-26;Produktion;2022;15;23;4;3;Full-time;No
W1543;1998;Female;2021-08-26;Produktion;2023;9;33;5;2;Full-time;No
W1543;1998;Female;2021-08-26;Produktion;2024;10;28;2;3;Full-time;No
W1543;1998;Female;2021-08-26;Produktion;2025;9;26;1;1;Full-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2006;23;28;1;3;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2007;22;32;0;1;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2008;9;31;2;3;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2009;15;34;0;2;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2010;20;24;1;2;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2011;2;31;3;1;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2012;8;23;1;2;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2013;5;30;3;2;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2014;19;32;5;1;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2015;11;34;2;2;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2016;11;24;1;1;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2017;12;18;5;3;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2018;6;30;0;2;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2019;13;30;3;3;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2020;2;32;4;2;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2021;6;30;3;2;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2022;3;26;0;2;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2023;4;28;3;1;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2024;12;27;2;3;Part-time;No
W1544;2000;Female;2006-08-09;Vertrieb;2025;10;29;4;2;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2005;11;24;5;2;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2006;15;27;0;1;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2007;12;34;5;2;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2008;22;30;2;2;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2009;15;26;1;2;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2010;4;27;0;2;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2011;11;25;0;2;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2012;17;25;4;3;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2013;8;28;1;2;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2014;25;27;5;1;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2015;0;22;2;2;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2016;24;30;3;3;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2017;18;23;5;1;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2018;11;29;2;2;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2019;11;27;3;2;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2020;10;29;4;2;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2021;14;29;4;2;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2022;6;31;2;3;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2023;13;21;4;2;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2024;16;29;0;3;Part-time;No
W1545;1965;Female;2005-10-08;Produktion;2025;10;29;5;3;Part-time;No
W1546;1992;Male;2013-02-25;Pflege;2013;16;29;2;3;Full-time;Yes
W1546;1992;Male;2013-02-25;Pflege;2014;26;29;2;3;Full-time;Yes
W1546;1992;Male;2013-02-25;Pflege;2015;10;29;2;1;Full-time;Yes
W1546;1992;Male;2013-02-25;Pflege;2016;15;20;1;3;Full-time;Yes
W1546;1992;Male;2013-02-25;Pflege;2017;6;27;2;1;Full-time;Yes
W1546;1992;Male;2013-02-25;Pflege;2018;3;25;5;3;Full-time;Yes
W1546;1992;Male;2013-02-25;Pflege;2019;16;30;1;1;Full-time;Yes
W1546;1992;Male;2013-02-25;Pflege;2020;13;29;3;3;Full-time;Yes
W1546;1992;Male;2013-02-25;Pflege;2021;15;23;3;2;Full-time;Yes
W1546;1992;Male;2013-02-25;Pflege;2022;7;31;1;3;Full-time;Yes
W1546;1992;Male;2013-02-25;Pflege;2023;23;28;2;2;Full-time;Yes
W1546;1992;Male;2013-02-25;Pflege;2024;4;28;0;3;Full-time;Yes
W1546;1992;Male;2013-02-25;Pflege;2025;27;28;1;1;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2008;15;28;4;3;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2009;6;37;1;1;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2010;26;24;1;3;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2011;25;31;4;3;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2012;17;24;1;3;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2013;19;29;5;3;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2014;19;38;3;3;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2015;22;31;4;2;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2016;13;21;5;3;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2017;6;27;3;2;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2018;2;34;3;3;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2019;23;25;2;3;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2020;22;23;4;3;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2021;7;24;0;1;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2022;16;29;2;1;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2023;13;24;3;1;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2024;28;22;5;1;Full-time;Yes
W1547;1986;Female;2008-04-21;Pflege;2025;25;22;0;1;Full-time;Yes
W1548;1962;Female;2020-12-17;IT;2020;16;32;2;3;Part-time;No
W1548;1962;Female;2020-12-17;IT;2021;10;27;1;1;Part-time;No
W1548;1962;Female;2020-12-17;IT;2022;9;32;0;2;Part-time;No
W1548;1962;Female;2020-12-17;IT;2023;0;28;1;1;Part-time;No
W1548;1962;Female;2020-12-17;IT;2024;14;34;2;1;Part-time;No
W1548;1962;Female;2020-12-17;IT;2025;0;25;0;3;Part-time;No
W1549;1985;Female;2022-02-10;Verwaltung;2022;0;26;1;3;Part-time;No
W1549;1985;Female;2022-02-10;Verwaltung;2023;21;28;2;1;Part-time;No
W1549;1985;Female;2022-02-10;Verwaltung;2024;7;22;2;2;Part-time;No
W1549;1985;Female;2022-02-10;Verwaltung;2025;22;31;1;3;Part-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2008;20;25;3;3;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2009;16;29;2;2;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2010;6;21;5;1;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2011;7;22;3;3;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2012;19;22;4;3;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2013;10;24;3;2;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2014;0;30;3;1;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2015;8;28;3;2;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2016;19;33;4;2;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2017;4;24;4;3;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2018;5;34;3;2;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2019;17;20;0;2;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2020;9;29;5;2;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2021;0;29;1;2;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2022;11;30;2;3;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2023;14;28;0;1;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2024;6;31;2;1;Full-time;No
W1550;2001;Female;2008-12-23;Vertrieb;2025;23;25;1;3;Full-time;No
W1551;1988;Male;2020-10-02;Pflege;2020;22;27;0;3;Full-time;Yes
W1551;1988;Male;2020-10-02;Pflege;2021;24;27;4;2;Full-time;Yes
W1551;1988;Male;2020-10-02;Pflege;2022;10;35;3;1;Full-time;Yes
W1551;1988;Male;2020-10-02;Pflege;2023;29;26;5;1;Full-time;Yes
W1551;1988;Male;2020-10-02;Pflege;2024;10;30;2;1;Full-time;Yes
W1551;1988;Male;2020-10-02;Pflege;2025;12;30;2;1;Full-time;Yes
W1552;2001;Male;2017-04-17;Logistik;2017;0;23;2;3;Full-time;No
W1552;2001;Male;2017-04-17;Logistik;2018;12;22;2;2;Full-time;No
W1552;2001;Male;2017-04-17;Logistik;2019;7;23;2;1;Full-time;No
W1552;2001;Male;2017-04-17;Logistik;2020;13;33;3;2;Full-time;No
W1552;2001;Male;2017-04-17;Logistik;2021;11;25;0;2;Full-time;No
W1552;2001;Male;2017-04-17;Logistik;2022;2;27;4;1;Full-time;No
W1552;2001;Male;2017-04-17;Logistik;2023;6;26;2;2;Full-time;No
W1552;2001;Male;2017-04-17;Logistik;2024;0;23;2;3;Full-time;No
W1552;2001;Male;2017-04-17;Logistik;2025;18;29;3;3;Full-time;No
W1553;1973;Male;2012-05-23;Technik;2012;0;31;0;3;Part-time;No
W1553;1973;Male;2012-05-23;Technik;2013;30;25;1;1;Part-time;No
W1553;1973;Male;2012-05-23;Technik;2014;19;31;2;3;Part-time;No
W1553;1973;Male;2012-05-23;Technik;2015;10;25;5;1;Part-time;No
W1553;1973;Male;2012-05-23;Technik;2016;10;25;4;1;Part-time;No
W1553;1973;Male;2012-05-23;Technik;2017;0;35;0;1;Part-time;No
W1553;1973;Male;2012-05-23;Technik;2018;11;31;5;2;Part-time;No
W1553;1973;Male;2012-05-23;Technik;2019;0;21;2;3;Part-time;No
W1553;1973;Male;2012-05-23;Technik;2020;21;25;5;3;Part-time;No
W1553;1973;Male;2012-05-23;Technik;2021;3;35;2;1;Part-time;No
W1553;1973;Male;2012-05-23;Technik;2022;3;33;5;1;Part-time;No
W1553;1973;Male;2012-05-23;Technik;2023;17;26;3;3;Part-time;No
W1553;1973;Male;2012-05-23;Technik;2024;9;30;3;3;Part-time;No
W1553;1973;Male;2012-05-23;Technik;2025;6;27;5;1;Part-time;No
W1554;1994;Male;2022-08-10;Vertrieb;2022;11;27;5;3;Part-time;No
W1554;1994;Male;2022-08-10;Vertrieb;2023;13;32;0;3;Part-time;No
W1554;1994;Male;2022-08-10;Vertrieb;2024;12;26;0;2;Part-time;No
W1554;1994;Male;2022-08-10;Vertrieb;2025;6;26;1;3;Part-time;No
W1555;1997;Male;2010-03-10;Pflege;2010;4;33;5;1;Full-time;Yes
W1555;1997;Male;2010-03-10;Pflege;2011;12;26;2;2;Full-time;Yes
W1555;1997;Male;2010-03-10;Pflege;2012;19;29;2;3;Full-time;Yes
W1555;1997;Male;2010-03-10;Pflege;2013;16;29;1;3;Full-time;Yes
W1555;1997;Male;2010-03-10;Pflege;2014;23;28;3;3;Full-time;Yes
W1555;1997;Male;2010-03-10;Pflege;2015;6;27;1;3;Full-time;Yes
W1555;1997;Male;2010-03-10;Pflege;2016;9;33;2;2;Full-time;Yes
W1555;1997;Male;2010-03-10;Pflege;2017;24;34;4;3;Full-time;Yes
W1555;1997;Male;2010-03-10;Pflege;2018;6;28;0;2;Full-time;Yes
W1555;1997;Male;2010-03-10;Pflege;2019;17;25;1;1;Full-time;Yes
W1555;1997;Male;2010-03-10;Pflege;2020;15;36;0;2;Full-time;Yes
W1555;1997;Male;2010-03-10;Pflege;2021;6;35;4;1;Full-time;Yes
W1555;1997;Male;2010-03-10;Pflege;2022;17;32;1;3;Full-time;Yes
W1555;1997;Male;2010-03-10;Pflege;2023;17;28;2;2;Full-time;Yes
W1555;1997;Male;2010-03-10;Pflege;2024;21;31;3;2;Full-time;Yes
W1555;1997;Male;2010-03-10;Pflege;2025;13;27;2;2;Full-time;Yes
W1556;1998;Male;2022-03-28;Logistik;2022;18;15;5;2;Full-time;No
W1556;1998;Male;2022-03-28;Logistik;2023;15;27;4;1;Full-time;No
W1556;1998;Male;2022-03-28;Logistik;2024;20;19;2;1;Full-time;No
W1556;1998;Male;2022-03-28;Logistik;2025;12;25;4;1;Full-time;No
W1557;1978;Female;2022-11-14;Vertrieb;2022;17;27;5;3;Part-time;No
W1557;1978;Female;2022-11-14;Vertrieb;2023;0;31;3;2;Part-time;No
W1557;1978;Female;2022-11-14;Vertrieb;2024;9;25;0;2;Part-time;No
W1557;1978;Female;2022-11-14;Vertrieb;2025;19;29;4;3;Part-time;No
W1558;1999;Male;2023-12-13;Verwaltung;2023;11;26;3;2;Part-time;No
W1558;1999;Male;2023-12-13;Verwaltung;2024;19;27;2;1;Part-time;No
W1558;1999;Male;2023-12-13;Verwaltung;2025;18;33;4;1;Part-time;No
W1559;1970;Male;2014-11-24;Vertrieb;2014;5;29;5;2;Full-time;No
W1559;1970;Male;2014-11-24;Vertrieb;2015;8;28;4;3;Full-time;No
W1559;1970;Male;2014-11-24;Vertrieb;2016;1;31;3;1;Full-time;No
W1559;1970;Male;2014-11-24;Vertrieb;2017;10;27;4;3;Full-time;No
W1559;1970;Male;2014-11-24;Vertrieb;2018;24;28;2;2;Full-time;No
W1559;1970;Male;2014-11-24;Vertrieb;2019;5;32;1;1;Full-time;No
W1559;1970;Male;2014-11-24;Vertrieb;2020;17;24;2;2;Full-time;No
W1559;1970;Male;2014-11-24;Vertrieb;2021;11;31;3;3;Full-time;No
W1559;1970;Male;2014-11-24;Vertrieb;2022;7;33;1;2;Full-time;No
W1559;1970;Male;2014-11-24;Vertrieb;2023;16;26;5;1;Full-time;No
W1559;1970;Male;2014-11-24;Vertrieb;2024;0;24;4;1;Full-time;No
W1559;1970;Male;2014-11-24;Vertrieb;2025;15;23;5;1;Full-time;No
W1560;1982;Male;2007-03-11;IT;2007;2;23;4;2;Full-time;No
W1560;1982;Male;2007-03-11;IT;2008;14;28;5;1;Full-time;No
W1560;1982;Male;2007-03-11;IT;2009;11;22;5;2;Full-time;No
W1560;1982;Male;2007-03-11;IT;2010;12;26;2;1;Full-time;No
W1560;1982;Male;2007-03-11;IT;2011;23;18;4;2;Full-time;No
W1560;1982;Male;2007-03-11;IT;2012;11;29;0;3;Full-time;No
W1560;1982;Male;2007-03-11;IT;2013;7;24;5;1;Full-time;No
W1560;1982;Male;2007-03-11;IT;2014;18;27;5;3;Full-time;No
W1560;1982;Male;2007-03-11;IT;2015;23;25;5;3;Full-time;No
W1560;1982;Male;2007-03-11;IT;2016;15;25;3;2;Full-time;No
W1560;1982;Male;2007-03-11;IT;2017;25;27;1;1;Full-time;No
W1560;1982;Male;2007-03-11;IT;2018;17;37;3;1;Full-time;No
W1560;1982;Male;2007-03-11;IT;2019;0;39;1;3;Full-time;No
W1560;1982;Male;2007-03-11;IT;2020;25;25;0;2;Full-time;No
W1560;1982;Male;2007-03-11;IT;2021;17;26;4;2;Full-time;No
W1560;1982;Male;2007-03-11;IT;2022;7;27;3;3;Full-time;No
W1560;1982;Male;2007-03-11;IT;2023;9;26;3;1;Full-time;No
W1560;1982;Male;2007-03-11;IT;2024;23;25;1;1;Full-time;No
W1560;1982;Male;2007-03-11;IT;2025;12;26;5;3;Full-time;No
W1561;1981;Male;2011-07-11;Produktion;2011;6;20;2;3;Full-time;No
W1561;1981;Male;2011-07-11;Produktion;2012;12;35;1;3;Full-time;No
W1561;1981;Male;2011-07-11;Produktion;2013;0;31;2;3;Full-time;No
W1561;1981;Male;2011-07-11;Produktion;2014;5;34;3;3;Full-time;No
W1561;1981;Male;2011-07-11;Produktion;2015;35;27;0;1;Full-time;No
W1561;1981;Male;2011-07-11;Produktion;2016;9;21;1;2;Full-time;No
W1561;1981;Male;2011-07-11;Produktion;2017;15;28;3;3;Full-time;No
W1561;1981;Male;2011-07-11;Produktion;2018;24;25;1;1;Full-time;No
W1561;1981;Male;2011-07-11;Produktion;2019;18;20;3;3;Full-time;No
W1561;1981;Male;2011-07-11;Produktion;2020;15;23;3;3;Full-time;No
W1561;1981;Male;2011-07-11;Produktion;2021;11;24;2;1;Full-time;No
W1561;1981;Male;2011-07-11;Produktion;2022;0;33;4;3;Full-time;No
W1561;1981;Male;2011-07-11;Produktion;2023;16;28;5;1;Full-time;No
W1561;1981;Male;2011-07-11;Produktion;2024;15;29;1;1;Full-time;No
W1561;1981;Male;2011-07-11;Produktion;2025;27;21;0;2;Full-time;No
W1562;1969;Male;2007-08-27;Technik;2007;12;33;3;3;Full-time;No
W1562;1969;Male;2007-08-27;Technik;2008;10;25;0;2;Full-time;No
W1562;1969;Male;2007-08-27;Technik;2009;9;22;2;3;Full-time;No
W1562;1969;Male;2007-08-27;Technik;2010;10;30;4;3;Full-time;No
W1562;1969;Male;2007-08-27;Technik;2011;1;27;5;3;Full-time;No
W1562;1969;Male;2007-08-27;Technik;2012;17;31;3;1;Full-time;No
W1562;1969;Male;2007-08-27;Technik;2013;22;26;1;2;Full-time;No
W1562;1969;Male;2007-08-27;Technik;2014;4;30;1;2;Full-time;No
W1562;1969;Male;2007-08-27;Technik;2015;2;26;5;1;Full-time;No
W1562;1969;Male;2007-08-27;Technik;2016;6;27;5;3;Full-time;No
W1562;1969;Male;2007-08-27;Technik;2017;2;29;4;1;Full-time;No
W1562;1969;Male;2007-08-27;Technik;2018;12;26;3;2;Full-time;No
W1562;1969;Male;2007-08-27;Technik;2019;6;25;1;2;Full-time;No
